Token,FileSize,ChunkSize,StartTime,ElapsedTime,UploadRate
78a879e19e80ebdd3fb8e53cf48ea594,26214400,1480,1399896112.5971498,281.706873081,90.87460209974769 KB/s
175b9389f0fedc8f663dcdd707fb91aa,26214400,1480,1399896112.5209124,285.710968544,89.60104027667931 KB/s
fbf866e68460196cb259051e59d32df3,26214400,1480,1399896112.5011053,296.636567907,86.30089061718778 KB/s
5d4bca3f43902921ad6bf0003bcc7080,26214400,1480,1399896112.4971318,304.988424532,83.93761185947565 KB/s
ad1439b049c4891249a0a683076fc11d,26214400,1480,1399896112.361097,325.807939532,78.57389858814547 KB/s
51e20828b2b954e3f2385b68356a7cbf,31457280,1480,1399898098.6287024,240.656895322,127.65061212518553 KB/s
67cd7d396a210acbcc604cfa82d53e54,31457280,1480,1399898098.7491083,344.523646602,89.16659365180905 KB/s
e19065e40d18f91b9648ee093e0a0f54,31457280,1480,1399898098.968273,345.509951944,88.91205543329494 KB/s
ba76a68c7dae56c28a9f5af9f48f9189,31457280,1480,1399898098.8643503,348.425165629,88.16814349371762 KB/s
3590dc715b9f3a4c15d1b0d86b356483,31457280,1480,1399898098.8010933,349.350684862,87.9345635521939 KB/s
c43e79f772e3c96dccbcae200267a4c7,31457280,1480,1399898098.7691133,353.806183316,86.82719932162013 KB/s
32a89c7c72da9c1264b1e1c8dd25e22c,31457280,1480,1399898099.0011106,357.007448479,86.04862484208651 KB/s
f11232b9e038e1c3062366eb4a1e360b,31457280,1480,1399898098.9331052,365.779588659,83.98500340771854 KB/s
617e828457f8535d1e686c7083c58f55,31457280,1480,1399898098.8651364,369.379665685,83.16646219014513 KB/s
1b1e91c33435b9623eb39ac16e36b790,31457280,1480,1399898098.917156,378.432869569,81.17688094849487 KB/s
c5c38e9434b6482807cec6151381ef48,31457280,1480,1399898496.6050858,295.759680343,103.86811334247196 KB/s
b6d574782aac6464e8b38adc06882d6b,31457280,1480,1399898496.5811267,303.465598879,101.23058466422384 KB/s
4d87657cf84b21b2199220a74f3430b7,31457280,1480,1399898496.8011103,345.669181093,88.87109895902171 KB/s
c5c4e35c708776f281ffd15a5ebb81aa,31457280,1480,1399898496.77711,348.934952551,88.03933161585466 KB/s
fcec2d04589b21cfe6d465d24602b525,31457280,1480,1399898496.7370949,354.084419354,86.7589713663377 KB/s
575f07f30f0449a62dd5680acc33f6a0,31457280,1480,1399898496.9210775,355.76188589,86.34989080729825 KB/s
738a74ea1d5ab3dd8f4f0d964095f115,31457280,1480,1399898496.7051253,358.146858577,85.77486934286577 KB/s
957f55186c6c1bba544f37f0a0f7dfe5,31457280,1480,1399898496.8411283,361.916370044,84.88148794227024 KB/s
7a96a1856ad0ef4444328ce250c0566c,31457280,1480,1399898496.8931305,376.29100061,81.63894419531758 KB/s
ecfb5183128f3587edbccba3ee00fdd4,31457280,1480,1399898496.8702781,388.092140241,79.15646006364183 KB/s
44c50eb2caa37fb32bbe86b4a6d5aba1,31457280,1480,1399898894.6051466,258.435020315,118.86933884794777 KB/s
882d8a070fef58e689f1527f63bbf0cc,31457280,1480,1399898894.6570663,323.246888914,95.03571744559952 KB/s
caa1be76ff61d54d9313dc455f42755e,31457280,1480,1399898894.7770786,329.909225826,93.11652295593053 KB/s
0d61dad016730dd7dbc3c7149aa20a82,31457280,1480,1399898894.7331388,333.518203115,92.10891553468664 KB/s
9f183776cded57b69446420d94e315dd,31457280,1480,1399898894.693151,352.591683051,87.12627516956083 KB/s
8659b83e65fcc1d7fd3f166a94012651,31457280,1480,1399898894.8331633,362.088824761,84.84106080953207 KB/s
52960e253d31927f6a4e88388a28ebaf,31457280,1480,1399898894.8811088,370.226821634,82.9761600318879 KB/s
7f71323affbf3c3851b5e21eb8ebe825,31457280,1480,1399898894.8691332,373.577388498,82.23195767686155 KB/s
67e783c03bcb07f6152e6558455b3c08,31457280,1480,1399898894.8236265,376.958804132,81.49431625754721 KB/s
4bb7050cb514e023f5a7efd43503f0af,31457280,1480,1399898894.7931147,377.925319775,81.28590065965764 KB/s
14ea18acac6ae8cb5313ff1c9f5502ec,31457280,1480,1399899292.5731509,248.63899033,123.55262527099082 KB/s
fb2b43f73c8101f5462a066d50c0f1ca,31457280,1480,1399899292.7091234,299.130378612,102.69769370314175 KB/s
7e176732a6c6b8cf2cc0371a5692a435,31457280,1480,1399899292.7010767,353.621245791,86.87260837872952 KB/s
c2bd735cf988ea38cb05fb69ed0cbc9a,31457280,1480,1399899292.7771251,356.946953082,86.06320836962801 KB/s
4158315a108a5cd9a8fcc881fdf8a6b1,31457280,1480,1399899292.809112,357.68156313,85.8864508731605 KB/s
51e8cf63ae1282b7c4a820c680dad3a3,31457280,1480,1399899292.9291556,360.844071645,85.1337251016901 KB/s
4e157f93602f6b43ab1938f1ca37f362,31457280,1480,1399899292.8690867,364.86644995,84.1951897857689 KB/s
5660aec27396d255446decd61fd03a36,31457280,1480,1399899292.8971088,367.711675774,83.54371651467733 KB/s
6d7bafcb078a17fd21139d03655a8d05,31457280,1480,1399899292.8227928,371.992939425,82.58221257501492 KB/s
3a01a410b4f420b414024b01ac09b03f,31457280,1480,1399899292.8243442,386.683830997,79.44474926917317 KB/s
41baff0ca86598fd3140d2681f398151,31457280,1480,1399899690.4891372,235.694124464,130.33842090829117 KB/s
33de6aed8826a791c9c6a5c624b7b847,31457280,1480,1399899690.6810532,326.286694421,94.15033013991895 KB/s
84fa31fe6ab03178a73c19ba642d01bd,31457280,1480,1399899690.6170769,335.043091807,91.68969828423178 KB/s
fc005da0ffa61cecbcdfe455362c84a6,31457280,1480,1399899690.7442925,356.264273945,86.2281240266672 KB/s
9e01e825aff1327b6bb1b6abf7cd7943,31457280,1480,1399899690.6451266,358.456125875,85.70086485483193 KB/s
60bea7496a8cd6f64f5d4fca6372c596,31457280,1480,1399899690.6451554,363.572046022,84.49494491152686 KB/s
481b8731f8e73754f3e35fe09efe3ac7,31457280,1480,1399899690.7650578,365.375568194,84.07787130334039 KB/s
43dc320ec44aca55641b1ceaf00b90a8,31457280,1480,1399899690.7930615,373.07803325,82.34202301429657 KB/s
7960eb5543e73614e302bf26dd9ef720,31457280,1480,1399899690.8051198,378.014234134,81.26678105224538 KB/s
4ba386ebeb0d38692d71660d36e43024,31457280,1480,1399899690.7651393,381.963405784,80.4265527399034 KB/s
129c0da8ac118d9ea84cb7f37e53f434,36700160,1480,1399902073.4507337,354.981679233,100.96295695439434 KB/s
ac2c4048540be32b37486da3a8dc5e2c,36700160,1480,1399902073.4730608,377.691626952,94.89222805713622 KB/s
1aa957a14bd3a780cf68bc2d0ebfbc48,36700160,1480,1399902073.4171298,390.980147466,91.66705837184912 KB/s
439ecb7280601390c134f5d51addd3d4,36700160,1480,1399902073.5450606,412.915087162,86.79750659229074 KB/s
e891ca30ab6ae4acfa42cedefc813533,36700160,1480,1399902073.585117,416.435429933,86.06376264806832 KB/s
bf260da55cc4fdd40c365cdfac953526,36700160,1480,1399902073.4371688,419.555537008,85.42373258993985 KB/s
71dcc3c635f8ba81ee2befa32dc73453,36700160,1480,1399902073.4930692,425.824015936,84.16622515106485 KB/s
a4d4c26ffd7e5e1aa5647666293d3524,36700160,1480,1399902073.5251205,432.875014578,82.79526143346388 KB/s
68be34796231ec056851671672f28e10,36700160,1480,1399902073.5811207,435.932389124,82.21458394504702 KB/s
a5a1c776f3bc929568848329bc69e55e,36700160,1480,1399902073.5011246,456.829650303,78.4537518005421 KB/s
99e8cbfc455d74e9a4822bdd84720dcf,36700160,1480,1399902537.405144,281.758205398,127.20126446494751 KB/s
ca4c5dbb71a999dc2f9899026c5a1c53,36700160,1480,1399902537.4906378,366.018927052,97.91843358665504 KB/s
af64a046ce244e633b7195abd9220c7c,36700160,1480,1399902537.5691402,399.467319579,89.71947952531362 KB/s
922abdfcb7201060041889b41e096e77,36700160,1480,1399902537.549066,404.313429003,88.64409992113833 KB/s
37498ffd1a2406f53bffe422443873a5,36700160,1480,1399902537.5460246,421.119891573,85.10640489131877 KB/s
7460554e4965dcd492b9fa6a8b83a5d4,36700160,1480,1399902537.5442624,423.552315393,84.61764626819539 KB/s
3b4e30fbdcd2e70cd5f0849285edee5a,36700160,1480,1399902537.6243458,424.481752707,84.43236905106421 KB/s
768f496e6b967fb563a73c6fa85f6f79,36700160,1480,1399902537.661122,429.039583228,83.53541584752548 KB/s
d7350e4e07730311acdca3a9fcdc131a,36700160,1480,1399902537.6771345,433.927866762,82.59437281002619 KB/s
d48941edf5abaef50f604660003b2671,36700160,1480,1399902537.6451209,457.099261947,78.40747728915737 KB/s
096ca24f3bb4984bc4d242fd47aa6f56,36700160,1480,1399903001.5590224,278.807897826,128.54729108989312 KB/s
141fcd65cee19c6bc24081c749d60bf8,36700160,1480,1399903001.701113,393.028119291,91.18940411859917 KB/s
66d2de5f8e56a8f6d6a9364841029e5c,36700160,1480,1399903001.7485495,397.20234546,90.23108853623133 KB/s
d002ddafea5b4b3aed1a953f9ac67f07,36700160,1480,1399903001.7091398,400.906651394,89.3973693760881 KB/s
c587b836a36d92302ffc3461242c528d,36700160,1480,1399903001.728611,425.119182251,84.30576999661062 KB/s
ee4029072b0ffc4d6afc4040bbbc6f4f,36700160,1480,1399903001.813159,434.867611922,82.41588708250003 KB/s
7f48ed75e2e945ef26734dbe2f782f29,36700160,1480,1399903001.821098,435.892344009,82.22213693952835 KB/s
2910accabde5b1fcc3462147a061a8ed,36700160,1480,1399903001.845134,437.553487855,81.90998585269408 KB/s
42d40b202d58fa5005db5bc984726c64,36700160,1480,1399903001.7985723,442.171568728,81.05451036370641 KB/s
57bc6376fe3a038f31089e2a88ba6391,36700160,1480,1399903001.8610518,444.191603754,80.68590152786574 KB/s
9d2f69429569d7be85d3b946a23aa0e8,36700160,1480,1399903465.5090802,303.447340003,118.1094551682202 KB/s
5eed2fcfc8c25bffb99330d0eebb14ba,36700160,1480,1399903465.561622,341.343823909,104.99677301779658 KB/s
6fee07dc06195f0e76fbe88429e7d5ec,36700160,1480,1399903465.5931535,392.540535698,91.30267256672164 KB/s
b18b9e6ad992407c181aaf180784f557,36700160,1480,1399903465.6091497,411.490849922,87.09792698134999 KB/s
4fadf2abfb3c1333b8422a9ef83ca59b,36700160,1480,1399903465.7451038,418.698001862,85.59868888940296 KB/s
4d6e62876bdab175f6b9bf1b804210d2,36700160,1480,1399903465.6744564,423.452469331,84.63759830382511 KB/s
df4931d94ff20cc7456b431d76d5e09a,36700160,1480,1399903465.7058089,431.422364435,83.07404287428825 KB/s
ff0dc00ea0b30dad87b82a347980d012,36700160,1480,1399903465.7922962,434.342359396,82.5155530532168 KB/s
10a1ec91f4b358993d8c1ffc3b85a882,36700160,1480,1399903465.753109,440.42719324,81.37553845470634 KB/s
5a486a4b5ee1777c013656a85dddc8e2,36700160,1480,1399903465.7131429,451.576613795,79.36637749861445 KB/s
5a62adf7e1b9b5d918628f50a9a7a439,36700160,1480,1399903929.5898788,383.632345865,93.42277935190604 KB/s
cba339654c7fc6822ac137491eada33c,36700160,1480,1399903929.4046557,388.792637718,92.18281552439157 KB/s
57dd67b8524c49c505510b3a254ab708,36700160,1480,1399903929.689118,397.172506139,90.23786754125659 KB/s
31f02744a256732df890c0affec9fe6e,36700160,1480,1399903929.649145,408.41497775,87.7538825766044 KB/s
c837dabf5a695efdee1ef0c62b19b92c,36700160,1480,1399903929.7322414,410.015547828,87.41131937522219 KB/s
b29e2cb7358d4901f227c244fbc64152,36700160,1480,1399903929.5171335,411.597521177,87.07535433525524 KB/s
d046fe8c073fe240c2cdba450cb4a8b2,36700160,1480,1399903929.5811248,421.517591079,85.0261074709998 KB/s
c689dc22c4a4818e5f085eca1eb4e7f9,36700160,1480,1399903929.673125,430.739955629,83.20565466851953 KB/s
b3f6a6afede6f4c7bf4711d4b749f970,36700160,1480,1399903929.6042414,446.696197616,80.23350140716815 KB/s
f7078823e445537ccd77e58dcdc5fdfc,36700160,1480,1399903929.7410655,449.557485554,79.7228411308368 KB/s
ddcd6a6fde333a2ee73477d78e14c863,41943040,1480,1399906702.8931477,360.722097393,113.55001619258951 KB/s
3cf74bdda3956376d6626c5e7dbe6cf4,41943040,1480,1399906702.9531295,460.41602345,88.96302021175887 KB/s
782046a5a706c4ef76467fe5c8e7c87a,41943040,1480,1399906703.173066,462.746998009,88.51489080692721 KB/s
0c94cfaecf983f8deaff162111f0cfd9,41943040,1480,1399906703.0771601,469.510748142,87.23974938186497 KB/s
a5e9c76b3d285e400f306b214df60474,41943040,1480,1399906703.1287458,478.795699428,85.54796972682387 KB/s
34943785a96318ae892e330a48bc4203,41943040,1480,1399906703.0566754,490.880642623,83.44187251127273 KB/s
c3453a5ec193842575c972c5179d68af,41943040,1480,1399906703.0810592,493.930838141,82.92658979172171 KB/s
827eeb97ad87321a2b28b7a8260d21fe,41943040,1480,1399906703.217133,501.730902907,81.63738721828796 KB/s
5ea0168e65e7b1141b78e3c9ce8ec37b,41943040,1480,1399906702.992401,510.530768748,80.23022804374405 KB/s
39eb707dff52f24dc2da9b0132f12bff,41943040,1480,1399906703.1850722,514.041593475,79.6822679719439 KB/s
a09535c5e49d282a3bb5d8ef347d6332,41943040,1480,1399907232.8570106,348.779511894,117.43809083730939 KB/s
cf18c7cf2f2af750049d0820b4907d0e,41943040,1480,1399907232.9491403,433.476888057,94.49177367586428 KB/s
f011955fc9a88d298b824571ea28d240,41943040,1480,1399907233.005089,447.546750462,91.52116501285558 KB/s
3de92be84e3f65cb84297480492a9098,41943040,1480,1399907233.1846333,474.739790392,86.27884333474279 KB/s
5293d7cff5674f81d687f65feb0ad7c3,41943040,1480,1399907233.0931418,475.709062469,86.10304749590344 KB/s
d17f5774fd484e69d02f35135b1e1294,41943040,1480,1399907233.1531618,481.178778462,85.12428609366596 KB/s
89992c87ba1e872e522e1e5dba8dbd0b,41943040,1480,1399907233.3365822,496.534479708,82.49175369268936 KB/s
0df606f8725af514a11b606aa72dba91,41943040,1480,1399907233.2170868,500.167356043,81.89258956052025 KB/s
6fb0f6a920ee7e0a821ff4b95fdd65b1,41943040,1480,1399907233.3131511,505.895050688,80.96540961271671 KB/s
6fb281181c36bdacadba30a9a2c36a01,41943040,1480,1399907233.1370919,522.693525286,78.36332003077347 KB/s
cedd255043ff544c9ea045f65771662b,41943040,1480,1399907763.0250921,396.894152641,103.20131885905931 KB/s
4abdd3ec244c852b980cba56948d5d35,41943040,1480,1399907763.1020665,425.195882164,96.33207121277233 KB/s
5d86a856711a703dc32da0ac98491810,41943040,1480,1399907763.261081,466.938325939,87.72036417792559 KB/s
5fcb87ca2c2fe037c3097c41b5129391,41943040,1480,1399907763.1571376,473.3644421,86.52952430961649 KB/s
ea81060d95e1f356f18a8ebb9977ef45,41943040,1480,1399907763.3407178,474.547182872,86.31386188430535 KB/s
13355c309a21aaef96ea2ed9f67aad05,41943040,1480,1399907763.2211118,492.367654727,83.18986758525158 KB/s
89f5e1719806bc2942aec199c2adc03d,41943040,1480,1399907763.2947254,499.429887401,82.0135138750969 KB/s
e3992694370ddb0f246353323c6fb5e9,41943040,1480,1399907763.4490874,507.437961882,80.71922693384313 KB/s
9a9cface2de5329a5fe715594c12dd27,41943040,1480,1399907763.4811585,510.025194891,80.30975804784265 KB/s
2ab57739a0169710ec593a4da068ff84,41943040,1480,1399907763.3531513,513.124541481,79.82467547114322 KB/s
fa953d1f4623c5c390122b3f2ad23c2e,41943040,1480,1399908292.8089678,389.656925079,105.11811125054602 KB/s
f28a71bd564bd39c3023949c5de57c0b,41943040,1480,1399908292.8051674,418.563598102,97.85848598811604 KB/s
65e0a33bd32c363432ee89020cebead9,41943040,1480,1399908293.0571563,463.694581127,88.33400619098799 KB/s
da6a29593d116700507333202e8883a8,41943040,1480,1399908292.8993115,464.66709823,88.14912903457972 KB/s
80a039c5e954c922b63592886b19f4d5,41943040,1480,1399908292.9451258,485.546490002,84.3585544194363 KB/s
125ce474495aeef7a6487ea680ddfecd,41943040,1480,1399908293.0043776,486.820572762,84.13777537709933 KB/s
ece63715035e0fbf5f343f9ca2e5904e,41943040,1480,1399908292.9731863,489.995355877,83.5926290090837 KB/s
d8746031fc93b5b72f92954251ff4e48,41943040,1480,1399908293.0416045,505.962302372,80.95464782252665 KB/s
e5a0c1ea911f56a68f267aae3e250ccf,41943040,1480,1399908292.912697,509.672141208,80.36538921456176 KB/s
22903de1e307755fe21241812b391e19,41943040,1480,1399908293.0931437,519.011576112,78.91924166092406 KB/s
4d8445f8290a795b918b512c75333ee3,41943040,1480,1399908822.6331732,387.709709705,105.64605160692412 KB/s
b230899a4792006635473523c4015cba,41943040,1480,1399908822.6380937,410.720957629,99.7270756195469 KB/s
3fe0a25002c4cb8122a94669ab9b0158,41943040,1480,1399908822.6931975,470.531640302,87.05046906879792 KB/s
86c318b3c0e4dea26b1d9bdf84f87542,41943040,1480,1399908822.921704,471.202293746,86.92657175832711 KB/s
f0b3ad1f68d5ad1a75185727ed24b56b,41943040,1480,1399908822.7491455,478.905614261,85.52833539695591 KB/s
5300e202ce6486c96128e075aeeba65e,41943040,1480,1399908822.7728503,483.460834525,84.72247817187338 KB/s
8a4a582fa0293c1afe930b84756d269c,41943040,1480,1399908822.9131389,497.322197188,82.36109353573879 KB/s
ed11a4ebfc8ec3c5f4cf630bd98cd8dd,41943040,1480,1399908822.8370934,505.060688888,81.09916471658539 KB/s
28e95e41b6bdcd3f9fce9f7d77a88378,41943040,1480,1399908822.8450825,505.928780019,80.96001179941129 KB/s
73ee3c9f3da7dbc0c0373a0fcc6667a3,41943040,1480,1399908822.8691506,523.176304204,78.2910075836092 KB/s
b8f6cb5a9cc32216a0fc73004e312b68,47185920,1480,1399911988.9891837,288.317880819,159.82359425334454 KB/s
837e7f8ae8ac8d41b4ce2d8636ba07c5,47185920,1480,1399911989.541163,460.254952155,100.11842302672638 KB/s
18f926cd5b8a4afdc25ca98ba87924fe,47185920,1480,1399911989.6883988,466.059831849,98.87142562187077 KB/s
f1f490b33d2bc548de26fc1d343b95f1,47185920,1480,1399911989.4491472,485.078808015,94.99487348986617 KB/s
d54674353d2f5005628a0c72146df210,47185920,1480,1399911989.4811459,487.864600113,94.45243616636024 KB/s
b279f3b75702eefb3c57d19f4bc34f01,47185920,1480,1399911989.5091,489.039349851,94.22554650058242 KB/s
8bf662b10631ef7ace6429e881b2b94c,47185920,1480,1399911989.6706314,510.763655873,90.21785217125485 KB/s
4923bd53b22e3e2ee77c8ff420e2945c,47185920,1480,1399911989.6485307,520.181828611,88.58440926905068 KB/s
1cd4732f0370f2d8bf43868b9d5572e3,47185920,1480,1399911989.7321002,531.559335683,86.68834673139897 KB/s
88e04d8ebd3af60ffbc6c0c496f25fea,47185920,1480,1399911989.7051628,587.12233603,78.48449492074079 KB/s
be867ed9dd3aeff355d72c85476fca82,47185920,1480,1399912585.5086143,457.173337141,100.79327960849157 KB/s
3736ee3d3241e0441f13c940381eddda,47185920,1480,1399912585.5286705,497.67560636,92.59043322824114 KB/s
02a1ef0156d02a178b2f5396dd9117a7,47185920,1480,1399912585.5731,512.385964058,89.93220586109562 KB/s
2b62d95b8f5e2a35c26dd8aa785d84d3,47185920,1480,1399912585.6731682,534.814388705,86.16073346788245 KB/s
040be38f9a7b0b7fdf55b00d4d2cdcd0,47185920,1480,1399912585.7283497,536.893793871,85.82703045934572 KB/s
33c841f4f04bf63e3a61bd74d6cb5d80,47185920,1480,1399912585.6483765,563.435218528,81.78402500359506 KB/s
607f9c775a1ebe603c3bf88c00447024,47185920,1480,1399912585.6531086,566.02705573,81.40953605224938 KB/s
3462bca11e095438931e9810f2509a2b,47185920,1480,1399912585.7245038,570.658143192,80.74886961614112 KB/s
e0194bc0c5bdfc4b37a18e4572353299,47185920,1480,1399912585.808351,573.391507467,80.36393877468095 KB/s
cf086061342a69c6b6359cba5839c42e,47185920,1480,1399912585.7731564,589.005050666,78.23362456382404 KB/s
2a149c6d38c3aaba118336c72776c584,47185920,1480,1399913181.557066,397.269424305,115.99181105018165 KB/s
74fb7c5f237acc8bad15e8396f2f9633,47185920,1480,1399913181.7323909,509.775966192,90.39264903799841 KB/s
391be1dbe58c5b706dc8b7ba273514c8,47185920,1480,1399913181.6210504,523.594467247,88.00704148438273 KB/s
6b2aabea99ea92b5cd55220987fb5bfb,47185920,1480,1399913181.633059,534.52034309,86.20813145037076 KB/s
301b6a53064b108242be3dbc72f8bd86,47185920,1480,1399913181.8116248,539.771971364,85.36938271091802 KB/s
c0481f86274b9be299987e0f884057af,47185920,1480,1399913181.6644409,564.249597017,81.66598654852328 KB/s
ac06bec17a8c46473fcf0090d8369891,47185920,1480,1399913181.6890543,567.315056095,81.22470839604097 KB/s
1a6aeb2681644b275d06c0520b1c6aa4,47185920,1480,1399913181.7930465,571.364049483,80.64910636518974 KB/s
fe3db4e434a7630f68eb197bd571335b,47185920,1480,1399913181.7650425,580.924405497,79.32185248883981 KB/s
32326a2edc306846eaa5d74c374c8040,47185920,1480,1399913181.8013864,586.265160671,78.59924670819584 KB/s
1944b6bef4d81f15f973b5ff8da9a4dc,47185920,1480,1399913777.3770857,375.854387959,122.60067056880185 KB/s
621999871619db455b6584de2d7ce13c,47185920,1480,1399913777.485096,514.818852152,89.50721172579536 KB/s
bd9a9d346157a9ebba4b5eaeb7717c4b,47185920,1480,1399913777.5250528,521.614333525,88.34113067522036 KB/s
f001d4ea2da563d9884903fec4fc6fac,47185920,1480,1399913777.5530052,524.504056622,87.85442060595724 KB/s
615118d934e731d58fc22701234971c9,47185920,1480,1399913777.6850536,547.710080553,84.13210133630359 KB/s
b39111d0744858b3896716def353a910,47185920,1480,1399913777.6170757,553.237932882,83.29146875369516 KB/s
9a33378eab75de1d6c31c0f056ac96b7,47185920,1480,1399913777.6243343,555.412124011,82.9654197449377 KB/s
30a26df10ae5f3168217df64f81502ae,47185920,1480,1399913777.6321435,577.375123599,79.80946548712689 KB/s
9b51f43fed3d056a740063fb2c8f660f,47185920,1480,1399913777.5210676,582.434192882,79.11623418258982 KB/s
81015d2904020fc5e6863de14f933f73,47185920,1480,1399913777.6410615,585.338997814,78.72361173967532 KB/s
3043aa32c3600419cb3c56bcb6b3384d,47185920,1480,1399914373.0650687,366.212286395,125.8286565249143 KB/s
d30fc7b82395b5a26af2687ca40606f7,47185920,1480,1399914373.2253058,492.509411531,93.56166384060985 KB/s
c76cc4ba425bdc15f9a07b821dea6eb9,47185920,1480,1399914373.3930745,499.644439147,92.2255836143567 KB/s
62aff2e8d82ecce6ba10e50df7d72f4a,47185920,1480,1399914373.3170977,522.625511802,88.17020784369535 KB/s
28e42e58b80b857f7224979f7f276363,47185920,1480,1399914373.4130557,555.57238295,82.94148775956539 KB/s
8301df545087ce74642acc5fea814114,47185920,1480,1399914373.485065,562.393049868,81.93557870392512 KB/s
5d3f3391c0886143e71fc88965bba838,47185920,1480,1399914373.5130599,565.538834989,81.47981561849113 KB/s
8dc4ce822ea847c8bfaa16c184418493,47185920,1480,1399914373.3502917,567.548777457,81.19125937768622 KB/s
090c237c069d91fe46c136a3e3e01601,47185920,1480,1399914373.3050554,571.714483571,80.59967225629579 KB/s
61d6ddaaa2e5f9ddfb418e119a2d0deb,47185920,1480,1399914373.3370647,574.825425933,80.16346863085863 KB/s
32ab104d9a42c6d6013762c92589553f,52428800,1480,1399917934.3650708,463.002684701,110.58251213611034 KB/s
4fb206e4b0db2d6dd398c91e3e892e0a,52428800,1480,1399917934.4010816,532.562135866,96.13901656140766 KB/s
1b195c7d4b7176f7963411ef9bae199f,52428800,1480,1399917934.5010786,567.406776184,90.23508732894784 KB/s
15ec003151bc215f76d787143f2d7e95,52428800,1480,1399917934.7610729,596.813116623,85.78899922593767 KB/s
4c0f5461cab67cc7526b066da4c7083c,52428800,1480,1399917934.6290705,609.424689,84.01366226894035 KB/s
5eec4828e829b7f0ee5efbe371e91988,52428800,1480,1399917934.6730728,610.242261311,83.90110493168017 KB/s
a45a83be009d3fecb2d1221541a8f789,52428800,1480,1399917934.797061,615.632921557,83.16644254584347 KB/s
2fe849681e2f32da884c71710ff2ce7f,52428800,1480,1399917934.581086,633.207281471,80.85819841025452 KB/s
1a214ae003ac20ccaee282bac6bf364c,52428800,1480,1399917934.717069,648.10280908,78.9998118858331 KB/s
7bdbbf08d102a656890cb29ef7468dce,52428800,1480,1399917934.8450506,653.124722711,78.39237777966552 KB/s
4f130fdcb9f0bf557867c8551a340318,52428800,1480,1399918599.7050734,447.03769096,114.53172972965555 KB/s
acde082f8c80b494d7b08beb913a143c,52428800,1480,1399918599.8450649,555.332736859,92.19697777874704 KB/s
5b7821556122b283ad19004d6fe02605,52428800,1480,1399918599.7690995,598.247507813,85.58330679415731 KB/s
97a5e463c661e212a863b575ba2005d6,52428800,1480,1399918599.857067,609.005073863,84.07154915020922 KB/s
2c47e1f6627d8f9c7514500fc51beca5,52428800,1480,1399918600.0651727,620.428050381,82.52367050225804 KB/s
f2de8ceb8aa19016c499e3542d545b7f,52428800,1480,1399918599.989072,627.184092471,81.63472354389697 KB/s
bd9d09bc860c199142aa7e4c9a085186,52428800,1480,1399918599.909046,630.385638183,81.22012447424558 KB/s
3d3135a03178696d284b333a1d35936d,52428800,1480,1399918600.0130596,631.478797901,81.07952344589545 KB/s
353815d231452db7697d4c1e3196f53a,52428800,1480,1399918600.101061,636.667186923,80.41878245280489 KB/s
bf0a76e14818057d87e7f62b1ddead08,52428800,1480,1399918599.9610665,648.716674321,78.9250562328926 KB/s
3a6c11200bd98a6309a41cdb356c15b4,52428800,1480,1399919278.8330963,446.9395295,114.55688436706066 KB/s
c9826cfd1eb4e37606664912933b1acb,52428800,1480,1399919278.9250762,487.088365554,105.11439734711509 KB/s
15bd3f3e2186166d4271939149e6e3f1,52428800,1480,1399919279.0345967,552.600016784,92.65291068569226 KB/s
ce9e745bd2bb31689c835b9e257db573,52428800,1480,1399919279.1930542,559.876196592,91.44878869946155 KB/s
1aeb2588cae5c21091a4e0ef8d9af276,52428800,1480,1399919279.0770595,565.423209961,90.55164184634641 KB/s
1e0dd75655f9b2d8442698df1d938296,52428800,1480,1399919278.966226,566.048116946,90.45167445523784 KB/s
b03ce6c128052ced65c1c2b238ca464b,52428800,1480,1399919279.1530657,572.457974033,89.43887992212423 KB/s
ffaef5856a4d3be48ed14295d58e39c0,52428800,1480,1399919279.109081,574.194888758,89.16833117540817 KB/s
3a0fac06e177f00805168ddb82829722,52428800,1480,1399919279.0240412,579.700325538,88.32149602897503 KB/s
68914b9ee7823bdfd6747f92520f02bf,52428800,1480,1399919278.8050668,655.304146072,78.13165887458695 KB/s
f634d952b45d5cb39ae97118a3e102af,52428800,1480,1399919941.361088,433.370388699,118.1437434008932 KB/s
2853db20fffc9bb0894454ffb5ca21a7,52428800,1480,1399919941.417081,516.359875294,99.15565180359579 KB/s
55bb223f1c43e03d86d7bd4305b3aae3,52428800,1480,1399919941.5050764,591.325235634,86.58517667541281 KB/s
c9d98b40014fac47db286301d2272959,52428800,1480,1399919941.5090547,593.725309797,86.23516490733019 KB/s
9aa1f106ce19e39f0b8303afe5d1aa36,52428800,1480,1399919941.7570848,608.237483762,84.17764667071107 KB/s
e529caa4ddd1dcf68561e0caf977e135,52428800,1480,1399919941.6770682,615.458085478,83.1900680291415 KB/s
ce821df5cb45b64ead75b3fd0d2ccae9,52428800,1480,1399919941.609053,635.218638627,80.6021689015089 KB/s
3d848e4a393626ca34fd38ef9591f0b2,52428800,1480,1399919941.6250637,639.119224976,80.11024860333788 KB/s
2fd2a78b289a5fb7f179928fac5b033f,52428800,1480,1399919941.7170737,642.349446888,79.70739330133996 KB/s
efedaee93faad5951e7f5a47d1126e12,52428800,1480,1399919941.6490932,648.62062883,78.93674318122751 KB/s
